model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__l1_ratio,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,param_class_weight,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split
Decision Tree,0.019269800186157225,0.01010862083018884,0.10774798393249511,0.041742163447246114,,,,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.91015625,0.87109375,0.90234375,0.875,0.88671875,0.8890625,0.01514899955442603,43,0.9565217391304348,0.9439252336448598,0.905511811023622,0.9137931034482759,0.9304347826086956,0.9300373339711776,0.018760766191910524,91,0.859375,0.7890625,0.8984375,0.828125,0.8359375,0.8421875,0.036106937525910446,21,0.9053497942386831,0.8595744680851064,0.9019607843137255,0.8688524590163934,0.8806584362139918,0.88327918837358,0.0179612154149203,25,0.946380615234375,0.936004638671875,0.969268798828125,0.90289306640625,0.940460205078125,0.93900146484375,0.02137984422256736,49,,entropy,7,5.0,10.0
Decision Tree,0.009731817245483398,0.0009062817055677434,0.03757047653198242,0.004128084198481039,,,,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.88671875,0.87109375,0.8828125,0.87109375,0.8671875,0.87578125,0.007574499777213015,165,0.9304347826086956,0.905982905982906,0.9016393442622951,0.8991596638655462,0.9272727272727272,0.9128978847984339,0.013247560246265902,159,0.8359375,0.828125,0.859375,0.8359375,0.796875,0.83125,0.020131404260508006,75,0.8806584362139918,0.8653061224489796,0.88,0.8663967611336032,0.8571428571428571,0.8699008353878863,0.00909807708988574,167,0.914093017578125,0.916595458984375,0.924560546875,0.87847900390625,0.941741943359375,0.915093994140625,0.020705760931957317,167,,entropy,10,1.0,2.0
Decision Tree,0.00878610610961914,0.0024517055291937767,0.05851058959960938,0.03637262284027719,,,,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.90625,0.8515625,0.87890625,0.87109375,0.87109375,0.87578125,0.017712162576179115,165,0.956140350877193,0.875,0.8943089430894309,0.8991596638655462,0.9279279279279279,0.9105073771520196,0.02841752126933721,169,0.8515625,0.8203125,0.859375,0.8359375,0.8046875,0.834375,0.020009763241977653,65,0.9008264462809917,0.8467741935483871,0.8764940239043825,0.8663967611336032,0.8619246861924686,0.8704832222119666,0.017938264838055388,165,0.9256591796875,0.915313720703125,0.930633544921875,0.8804931640625,0.937408447265625,0.917901611328125,0.020044389503751852,165,,entropy,10,1.0,5.0
Decision Tree,0.019298267364501954,0.007048215794272212,0.08301811218261719,0.03590141419069177,,,,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.91015625,0.87109375,0.890625,0.8671875,0.87890625,0.88359375,0.01550736971974938,123,0.9487179487179487,0.905982905982906,0.8968253968253969,0.8916666666666667,0.9145299145299145,0.9115445665445666,0.020166752707278423,165,0.8671875,0.828125,0.8828125,0.8359375,0.8359375,0.85,0.021194781197266463,7,0.9061224489795918,0.8653061224489796,0.889763779527559,0.8629032258064516,0.8734693877551021,0.8795129929035369,0.016293473990508615,85,0.9329833984375,0.92962646484375,0.947479248046875,0.896240234375,0.943603515625,0.929986572265625,0.018107130186356502,93,,entropy,10,1.0,10.0
Decision Tree,0.009082746505737305,0.0021695608584318816,0.03003973960876465,0.0015926828591686152,,,,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.91015625,0.85546875,0.890625,0.8671875,0.87109375,0.87890625,0.019295451617544482,157,0.9487179487179487,0.8760330578512396,0.923728813559322,0.9051724137931034,0.9279279279279279,0.9163160323699083,0.024439999580584716,149,0.8671875,0.828125,0.8515625,0.8203125,0.8046875,0.834375,0.022316963839196406,65,0.9061224489795918,0.8514056224899599,0.8861788617886179,0.860655737704918,0.8619246861924686,0.8732574714311113,0.020058953583630273,157,0.930389404296875,0.922515869140625,0.93853759765625,0.890655517578125,0.94061279296875,0.924542236328125,0.018114845703561856,149,,entropy,10,2.0,2.0
Decision Tree,0.0075737953186035155,0.0016516866029899844,0.032184934616088866,0.002957930804216374,,,,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.91015625,0.85546875,0.89453125,0.87109375,0.875,0.88125,0.01907274314958391,135,0.9646017699115044,0.8760330578512396,0.9243697478991597,0.905982905982906,0.9285714285714286,0.9199117820432476,0.029022108738867052,127,0.8515625,0.828125,0.859375,0.828125,0.8125,0.8359375,0.01711632992203644,55,0.9045643153526971,0.8514056224899599,0.8906882591093117,0.8653061224489796,0.8666666666666667,0.8757261972135231,0.01917103941206573,135,0.937225341796875,0.92193603515625,0.941802978515625,0.891754150390625,0.940826416015625,0.926708984375,0.018880390736367457,141,,entropy,10,2.0,5.0
Decision Tree,0.0109100341796875,0.006340503914962091,0.06481056213378907,0.03917262416266985,,,,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9140625,0.87109375,0.890625,0.8671875,0.87890625,0.884375,0.01686486964447102,121,0.9568965517241379,0.905982905982906,0.9032258064516129,0.8916666666666667,0.9145299145299145,0.9144603690710476,0.02244312848823699,157,0.8671875,0.828125,0.875,0.8359375,0.8359375,0.8484375,0.018879759333741516,15,0.9098360655737705,0.8653061224489796,0.8888888888888888,0.8629032258064516,0.8734693877551021,0.8800807380946385,0.0174357631493691,83,0.937408447265625,0.929840087890625,0.9605712890625,0.8973388671875,0.94793701171875,0.934619140625,0.02131346083178382,73,,entropy,10,2.0,10.0
Decision Tree,0.016265487670898436,0.009788174337866802,0.06186103820800781,0.030488943401475385,,,,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.9140625,0.87890625,0.90234375,0.8671875,0.890625,0.890625,0.016572815184059706,19,0.9568965517241379,0.9292035398230089,0.905511811023622,0.8852459016393442,0.9310344827586207,0.9215784573937468,0.024384904421030636,119,0.8671875,0.8203125,0.8984375,0.84375,0.84375,0.8546875,0.02642427269576213,1,0.9098360655737705,0.8713692946058091,0.9019607843137255,0.864,0.8852459016393442,0.8864824092265298,0.017437702080872336,19,0.939849853515625,0.943450927734375,0.970062255859375,0.905548095703125,0.94940185546875,0.94166259765625,0.02086709426179234,7,,entropy,10,5.0,2.0
Decision Tree,0.008349370956420899,0.002462640460457624,0.0361445426940918,0.001803424485516863,,,,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.9140625,0.87890625,0.90234375,0.8671875,0.890625,0.890625,0.016572815184059706,19,0.9568965517241379,0.9292035398230089,0.905511811023622,0.8852459016393442,0.9310344827586207,0.9215784573937468,0.024384904421030636,119,0.8671875,0.8203125,0.8984375,0.84375,0.84375,0.8546875,0.02642427269576213,1,0.9098360655737705,0.8713692946058091,0.9019607843137255,0.864,0.8852459016393442,0.8864824092265298,0.017437702080872336,19,0.939849853515625,0.943450927734375,0.970062255859375,0.905548095703125,0.94940185546875,0.94166259765625,0.02086709426179234,7,,entropy,10,5.0,5.0
Decision Tree,0.014376592636108399,0.009743327270037287,0.07736730575561523,0.04737324849551617,,,,"{'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.9140625,0.87890625,0.90234375,0.8671875,0.890625,0.890625,0.016572815184059706,19,0.9568965517241379,0.9292035398230089,0.905511811023622,0.8852459016393442,0.9310344827586207,0.9215784573937468,0.024384904421030636,119,0.8671875,0.8203125,0.8984375,0.84375,0.84375,0.8546875,0.02642427269576213,1,0.9098360655737705,0.8713692946058091,0.9019607843137255,0.864,0.8852459016393442,0.8864824092265298,0.017437702080872336,19,0.939849853515625,0.943450927734375,0.970062255859375,0.905548095703125,0.94940185546875,0.94166259765625,0.02086709426179234,7,,entropy,10,5.0,10.0
Decision Tree,0.015200376510620117,0.00893584439147628,0.05987539291381836,0.03651230359160168,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.88671875,0.875,0.87109375,0.8515625,0.8671875,0.8703125,0.011428702217443588,179,0.9304347826086956,0.9210526315789473,0.8925619834710744,0.8947368421052632,0.9122807017543859,0.9102133883036734,0.01470893158675421,171,0.8359375,0.8203125,0.84375,0.796875,0.8125,0.821875,0.016682934768798924,161,0.8806584362139918,0.8677685950413223,0.8674698795180723,0.8429752066115702,0.859504132231405,0.8636752499232723,0.012373142854652798,179,0.91180419921875,0.9095458984375,0.912017822265625,0.871185302734375,0.9229736328125,0.90550537109375,0.01778437728399203,179,balanced,gini,,1.0,2.0
Decision Tree,0.02544679641723633,0.011638756958405513,0.07269926071166992,0.033617424543593795,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.90625,0.86328125,0.875,0.859375,0.8671875,0.87421875,0.016828640022295324,171,0.956140350877193,0.918918918918919,0.8870967741935484,0.9035087719298246,0.9122807017543859,0.9155891035347741,0.022909317304683742,153,0.8515625,0.796875,0.859375,0.8046875,0.8125,0.825,0.02548360379734389,151,0.9008264462809917,0.8535564853556485,0.873015873015873,0.8512396694214877,0.859504132231405,0.8676285212610813,0.018241426154809927,173,0.930267333984375,0.907958984375,0.923370361328125,0.8743896484375,0.920989990234375,0.911395263671875,0.019863737583076104,171,balanced,gini,,1.0,5.0
Decision Tree,0.013862419128417968,0.004883926442884876,0.06875419616699219,0.028805398114241702,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.91796875,0.87109375,0.87890625,0.85546875,0.875,0.8796875,0.020728904939721248,151,0.9652173913043478,0.9130434782608695,0.8818897637795275,0.8888888888888888,0.9067796610169492,0.9111638366501167,0.029317863017359492,167,0.8671875,0.8203125,0.875,0.8125,0.8359375,0.8421875,0.024902152266420667,21,0.9135802469135802,0.8641975308641975,0.8784313725490196,0.8489795918367347,0.8699186991869918,0.8750214882701048,0.02153964743963739,145,0.9439697265625,0.9205322265625,0.936126708984375,0.899169921875,0.93475341796875,0.926910400390625,0.015796766301506508,139,balanced,gini,,1.0,10.0
Decision Tree,0.013120603561401368,0.009531132585951226,0.07011871337890625,0.028854268798727153,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.90234375,0.87890625,0.89453125,0.859375,0.87109375,0.88125,0.015546678704790937,135,0.9478260869565217,0.9369369369369369,0.9243697478991597,0.9107142857142857,0.9130434782608695,0.9265781071535546,0.014131566514046286,113,0.8515625,0.8125,0.859375,0.796875,0.8203125,0.828125,0.023696485762661094,113,0.897119341563786,0.8702928870292888,0.8906882591093117,0.85,0.8641975308641975,0.8744596037133169,0.0173076679902986,149,0.93084716796875,0.920806884765625,0.94268798828125,0.889984130859375,0.926483154296875,0.922161865234375,0.01762198803576729,155,balanced,gini,,2.0,2.0
Decision Tree,0.019501638412475587,0.008399621807030312,0.06560206413269043,0.02689873955028025,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.91015625,0.859375,0.89453125,0.85546875,0.875,0.87890625,0.02081705092886598,157,0.9646017699115044,0.896551724137931,0.9243697478991597,0.8956521739130435,0.9137931034482759,0.918993703861983,0.025236930309458058,131,0.8515625,0.8125,0.859375,0.8046875,0.828125,0.83125,0.0213096589015404,75,0.9045643153526971,0.8524590163934426,0.8906882591093117,0.8477366255144033,0.8688524590163934,0.8728601350772497,0.021846990168692043,161,0.93798828125,0.918548583984375,0.943145751953125,0.892425537109375,0.932861328125,0.924993896484375,0.01823447536189188,145,balanced,gini,,2.0,5.0
Decision Tree,0.018804073333740234,0.0102696746749131,0.060254240036010744,0.020341196655093374,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.91796875,0.875,0.89453125,0.8515625,0.875,0.8828125,0.022234764798058918,125,0.9652173913043478,0.9210526315789473,0.9173553719008265,0.8813559322033898,0.9067796610169492,0.918352197600892,0.027229688365303383,133,0.8671875,0.8203125,0.8671875,0.8125,0.8359375,0.840625,0.022963966338592292,31,0.9135802469135802,0.8677685950413223,0.891566265060241,0.8455284552845529,0.8699186991869918,0.8776724522973376,0.023125100506136236,125,0.94384765625,0.924591064453125,0.95098876953125,0.903656005859375,0.93841552734375,0.9322998046875,0.016732747733446494,85,balanced,gini,,2.0,10.0
Decision Tree,0.014201211929321288,0.00697310247719827,0.052186012268066406,0.018915799874639747,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.9140625,0.875,0.9140625,0.8515625,0.8828125,0.8875,0.0240035804620894,63,0.9649122807017544,0.9210526315789473,0.9491525423728814,0.8813559322033898,0.9298245614035088,0.9292595896520963,0.02838759481848046,97,0.859375,0.8203125,0.875,0.8125,0.828125,0.8390625,0.0240035804620894,33,0.9090909090909091,0.8677685950413223,0.9105691056910569,0.8455284552845529,0.8760330578512396,0.8817980245918162,0.024972857444299435,43,0.9517822265625,0.937286376953125,0.96734619140625,0.9114990234375,0.93695068359375,0.940972900390625,0.01849794646412991,31,balanced,gini,,5.0,2.0
Decision Tree,0.013483047485351562,0.004135282964491682,0.060570573806762694,0.029148874180322137,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.9140625,0.875,0.9140625,0.8515625,0.8828125,0.8875,0.0240035804620894,63,0.9649122807017544,0.9210526315789473,0.9491525423728814,0.8813559322033898,0.9298245614035088,0.9292595896520963,0.02838759481848046,97,0.859375,0.8203125,0.875,0.8125,0.828125,0.8390625,0.0240035804620894,33,0.9090909090909091,0.8677685950413223,0.9105691056910569,0.8455284552845529,0.8760330578512396,0.8817980245918162,0.024972857444299435,43,0.9517822265625,0.937286376953125,0.96734619140625,0.9114990234375,0.93695068359375,0.940972900390625,0.01849794646412991,31,balanced,gini,,5.0,5.0
Decision Tree,0.01204385757446289,0.001884960920608852,0.061370038986206056,0.020344410321263995,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.9140625,0.875,0.9140625,0.8515625,0.8828125,0.8875,0.0240035804620894,63,0.9649122807017544,0.9210526315789473,0.9491525423728814,0.8813559322033898,0.9298245614035088,0.9292595896520963,0.02838759481848046,97,0.859375,0.8203125,0.875,0.8125,0.828125,0.8390625,0.0240035804620894,33,0.9090909090909091,0.8677685950413223,0.9105691056910569,0.8455284552845529,0.8760330578512396,0.8817980245918162,0.024972857444299435,43,0.9517822265625,0.937286376953125,0.96734619140625,0.9114990234375,0.93695068359375,0.940972900390625,0.01849794646412991,31,balanced,gini,,5.0,10.0
Decision Tree,0.01414484977722168,0.0029598960987119822,0.09365158081054688,0.04697898289744857,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9140625,0.87109375,0.91796875,0.875,0.875,0.890625,0.02081705092886598,19,0.9649122807017544,0.9523809523809523,0.9572649572649573,0.9444444444444444,0.9615384615384616,0.9561082192661141,0.007187116712851194,19,0.859375,0.78125,0.875,0.796875,0.78125,0.81875,0.04026280852101602,163,0.9090909090909091,0.8583690987124464,0.9142857142857143,0.864406779661017,0.8620689655172413,0.8816442934534656,0.024661058775670847,55,0.94830322265625,0.934326171875,0.946868896484375,0.89910888671875,0.9161376953125,0.928948974609375,0.01886363957693359,117,balanced,gini,3,1.0,2.0
Decision Tree,0.028733491897583008,0.007469860837164998,0.16600456237792968,0.03272776301919976,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9140625,0.87109375,0.91796875,0.875,0.875,0.890625,0.02081705092886598,19,0.9649122807017544,0.9523809523809523,0.9572649572649573,0.9444444444444444,0.9615384615384616,0.9561082192661141,0.007187116712851194,19,0.859375,0.78125,0.875,0.796875,0.78125,0.81875,0.04026280852101602,163,0.9090909090909091,0.8583690987124464,0.9142857142857143,0.864406779661017,0.8620689655172413,0.8816442934534656,0.024661058775670847,55,0.94830322265625,0.934326171875,0.946868896484375,0.89910888671875,0.9161376953125,0.928948974609375,0.01886363957693359,117,balanced,gini,3,1.0,5.0
Decision Tree,0.029911327362060546,0.0108223667817303,0.12091150283813476,0.05744528593977267,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9140625,0.87109375,0.91796875,0.875,0.875,0.890625,0.02081705092886598,19,0.9649122807017544,0.9523809523809523,0.9572649572649573,0.9444444444444444,0.9615384615384616,0.9561082192661141,0.007187116712851194,19,0.859375,0.78125,0.875,0.796875,0.78125,0.81875,0.04026280852101602,163,0.9090909090909091,0.8583690987124464,0.9142857142857143,0.864406779661017,0.8620689655172413,0.8816442934534656,0.024661058775670847,55,0.94830322265625,0.934326171875,0.946868896484375,0.89910888671875,0.9161376953125,0.928948974609375,0.01886363957693359,117,balanced,gini,3,1.0,10.0
Decision Tree,0.022796821594238282,0.00813475319404784,0.11528873443603516,0.06502131814449921,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9140625,0.87109375,0.91796875,0.875,0.875,0.890625,0.02081705092886598,19,0.9649122807017544,0.9523809523809523,0.9572649572649573,0.9444444444444444,0.9615384615384616,0.9561082192661141,0.007187116712851194,19,0.859375,0.78125,0.875,0.796875,0.78125,0.81875,0.04026280852101602,163,0.9090909090909091,0.8583690987124464,0.9142857142857143,0.864406779661017,0.8620689655172413,0.8816442934534656,0.024661058775670847,55,0.94830322265625,0.934326171875,0.946868896484375,0.89910888671875,0.9161376953125,0.928948974609375,0.01886363957693359,117,balanced,gini,3,2.0,2.0
Decision Tree,0.04018425941467285,0.03647328049766525,0.0947580337524414,0.05818281716097736,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9140625,0.87109375,0.91796875,0.875,0.875,0.890625,0.02081705092886598,19,0.9649122807017544,0.9523809523809523,0.9572649572649573,0.9444444444444444,0.9615384615384616,0.9561082192661141,0.007187116712851194,19,0.859375,0.78125,0.875,0.796875,0.78125,0.81875,0.04026280852101602,163,0.9090909090909091,0.8583690987124464,0.9142857142857143,0.864406779661017,0.8620689655172413,0.8816442934534656,0.024661058775670847,55,0.94830322265625,0.934326171875,0.946868896484375,0.89910888671875,0.9161376953125,0.928948974609375,0.01886363957693359,117,balanced,gini,3,2.0,5.0
Decision Tree,0.01440572738647461,0.007516809758612319,0.09206252098083496,0.05639897604234085,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9140625,0.87109375,0.91796875,0.875,0.875,0.890625,0.02081705092886598,19,0.9649122807017544,0.9523809523809523,0.9572649572649573,0.9444444444444444,0.9615384615384616,0.9561082192661141,0.007187116712851194,19,0.859375,0.78125,0.875,0.796875,0.78125,0.81875,0.04026280852101602,163,0.9090909090909091,0.8583690987124464,0.9142857142857143,0.864406779661017,0.8620689655172413,0.8816442934534656,0.024661058775670847,55,0.94830322265625,0.934326171875,0.946868896484375,0.89910888671875,0.9161376953125,0.928948974609375,0.01886363957693359,117,balanced,gini,3,2.0,10.0
Decision Tree,0.015070867538452149,0.00989074694134688,0.04257874488830567,0.01601145353640381,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.9140625,0.87109375,0.91796875,0.875,0.875,0.890625,0.02081705092886598,19,0.9649122807017544,0.9523809523809523,0.9572649572649573,0.9444444444444444,0.9615384615384616,0.9561082192661141,0.007187116712851194,19,0.859375,0.78125,0.875,0.796875,0.78125,0.81875,0.04026280852101602,163,0.9090909090909091,0.8583690987124464,0.9142857142857143,0.864406779661017,0.8620689655172413,0.8816442934534656,0.024661058775670847,55,0.94830322265625,0.934326171875,0.946868896484375,0.89910888671875,0.9161376953125,0.928948974609375,0.01886363957693359,117,balanced,gini,3,5.0,2.0
Decision Tree,0.024732351303100586,0.027387235282998065,0.06537008285522461,0.02918829901786535,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.9140625,0.87109375,0.91796875,0.875,0.875,0.890625,0.02081705092886598,19,0.9649122807017544,0.9523809523809523,0.9572649572649573,0.9444444444444444,0.9615384615384616,0.9561082192661141,0.007187116712851194,19,0.859375,0.78125,0.875,0.796875,0.78125,0.81875,0.04026280852101602,163,0.9090909090909091,0.8583690987124464,0.9142857142857143,0.864406779661017,0.8620689655172413,0.8816442934534656,0.024661058775670847,55,0.94830322265625,0.934326171875,0.946868896484375,0.89910888671875,0.9161376953125,0.928948974609375,0.01886363957693359,117,balanced,gini,3,5.0,5.0
Decision Tree,0.01542816162109375,0.011325707530638147,0.08057804107666015,0.05489245174361401,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.9140625,0.87109375,0.91796875,0.875,0.875,0.890625,0.02081705092886598,19,0.9649122807017544,0.9523809523809523,0.9572649572649573,0.9444444444444444,0.9615384615384616,0.9561082192661141,0.007187116712851194,19,0.859375,0.78125,0.875,0.796875,0.78125,0.81875,0.04026280852101602,163,0.9090909090909091,0.8583690987124464,0.9142857142857143,0.864406779661017,0.8620689655172413,0.8816442934534656,0.024661058775670847,55,0.94830322265625,0.934326171875,0.946868896484375,0.89910888671875,0.9161376953125,0.928948974609375,0.01886363957693359,117,balanced,gini,3,5.0,10.0
Decision Tree,0.023642253875732423,0.012878892726531511,0.05663938522338867,0.03736167824646119,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.921875,0.8515625,0.90234375,0.87109375,0.87890625,0.88515625,0.024531747606418096,97,0.9821428571428571,0.9017857142857143,0.9256198347107438,0.9279279279279279,0.944954128440367,0.936486092501522,0.02665213604100169,55,0.859375,0.7890625,0.875,0.8046875,0.8046875,0.8265625,0.03401803290168319,125,0.9166666666666666,0.8416666666666667,0.8995983935742972,0.8619246861924686,0.869198312236287,0.8778109450672773,0.026897656179953783,119,0.9500732421875,0.935089111328125,0.94171142578125,0.91357421875,0.928497314453125,0.9337890625,0.012379587878753593,79,balanced,gini,5,1.0,2.0
Decision Tree,0.011974620819091796,0.006836176063095366,0.06131162643432617,0.05345228782658567,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.921875,0.8515625,0.90234375,0.87109375,0.87890625,0.88515625,0.024531747606418096,97,0.9821428571428571,0.9017857142857143,0.9256198347107438,0.9279279279279279,0.944954128440367,0.936486092501522,0.02665213604100169,55,0.859375,0.7890625,0.875,0.8046875,0.8046875,0.8265625,0.03401803290168319,125,0.9166666666666666,0.8416666666666667,0.8995983935742972,0.8619246861924686,0.869198312236287,0.8778109450672773,0.026897656179953783,119,0.9500732421875,0.935089111328125,0.94171142578125,0.91357421875,0.928497314453125,0.9337890625,0.012379587878753593,79,balanced,gini,5,1.0,5.0
Decision Tree,0.02082681655883789,0.013688718903402982,0.08240275382995606,0.038071943967337846,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.921875,0.8515625,0.90234375,0.87109375,0.87890625,0.88515625,0.024531747606418096,97,0.9821428571428571,0.9017857142857143,0.9256198347107438,0.9279279279279279,0.944954128440367,0.936486092501522,0.02665213604100169,55,0.859375,0.7890625,0.875,0.8046875,0.8046875,0.8265625,0.03401803290168319,125,0.9166666666666666,0.8416666666666667,0.8995983935742972,0.8619246861924686,0.869198312236287,0.8778109450672773,0.026897656179953783,119,0.9500732421875,0.935089111328125,0.948455810546875,0.91357421875,0.928497314453125,0.935137939453125,0.013487203515747576,69,balanced,gini,5,1.0,10.0
Decision Tree,0.016026878356933595,0.010856933021075607,0.06815576553344727,0.05226385311945391,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.921875,0.8515625,0.91015625,0.87109375,0.87890625,0.88671875,0.025793084405029965,75,0.9821428571428571,0.9017857142857143,0.9411764705882353,0.9279279279279279,0.944954128440367,0.9395974196770203,0.02610442139560273,45,0.859375,0.7890625,0.875,0.8046875,0.8046875,0.8265625,0.03401803290168319,125,0.9166666666666666,0.8416666666666667,0.9068825910931174,0.8619246861924686,0.869198312236287,0.8792677845710413,0.028203812945706817,89,0.9500732421875,0.935089111328125,0.951446533203125,0.91357421875,0.927215576171875,0.935479736328125,0.014256294378690703,65,balanced,gini,5,2.0,2.0
Decision Tree,0.011118650436401367,0.0015204491193754742,0.04338674545288086,0.002416827079064173,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.921875,0.8515625,0.91015625,0.87109375,0.87890625,0.88671875,0.025793084405029965,75,0.9821428571428571,0.9017857142857143,0.9411764705882353,0.9279279279279279,0.944954128440367,0.9395974196770203,0.02610442139560273,45,0.859375,0.7890625,0.875,0.8046875,0.8046875,0.8265625,0.03401803290168319,125,0.9166666666666666,0.8416666666666667,0.9068825910931174,0.8619246861924686,0.869198312236287,0.8792677845710413,0.028203812945706817,89,0.9500732421875,0.935089111328125,0.951446533203125,0.91357421875,0.927215576171875,0.935479736328125,0.014256294378690703,65,balanced,gini,5,2.0,5.0
Decision Tree,0.029876136779785158,0.016558714611618237,0.13110747337341308,0.05587649362572087,,,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.921875,0.8515625,0.91015625,0.87109375,0.87890625,0.88671875,0.025793084405029965,75,0.9821428571428571,0.9017857142857143,0.9411764705882353,0.9279279279279279,0.944954128440367,0.9395974196770203,0.02610442139560273,45,0.859375,0.7890625,0.875,0.8046875,0.8046875,0.8265625,0.03401803290168319,125,0.9166666666666666,0.8416666666666667,0.9068825910931174,0.8619246861924686,0.869198312236287,0.8792677845710413,0.028203812945706817,89,0.9500732421875,0.935089111328125,0.95819091796875,0.91357421875,0.927215576171875,0.93682861328125,0.015924644240622985,63,balanced,gini,5,2.0,10.0
